ROI,Frame,Row,Column,Wavelength,Intensity
1,1,0,485,543.77102022519682,3045.10009765625
1,1,0,486,543.79199545481947,3029.39990234375
1,1,0,487,543.81296829822315,3017.39990234375
1,1,0,488,543.83393875514776,3044.39990234375
1,1,0,489,543.854906825333,3037
1,1,0,490,543.87587250851948,3027.800048828125
1,1,0,491,543.89683580444694,3033
1,1,0,492,543.91779671285633,3021.199951171875
1,1,0,493,543.93875523348777,3026.39990234375
1,1,0,494,543.95971136608227,3044.300048828125
1,1,0,495,543.98066511038053,3019.89990234375
1,1,0,496,544.00161646612366,3033.10009765625
1,1,0,497,544.02256543305293,3019.60009765625
1,1,0,498,544.04351201090947,3040.10009765625
1,1,0,499,544.06445619943474,3026.39990234375
1,1,0,500,544.08539799837047,3038.10009765625
1,1,0,501,544.10633740745834,3024.10009765625
1,1,0,502,544.12727442644029,3044.300048828125
1,1,0,503,544.14820905505849,3033.300048828125
1,1,0,504,544.169141293055,3027.39990234375
1,1,0,505,544.19007114017211,3033.699951171875
1,1,0,506,544.21099859615242,3036.199951171875
1,1,0,507,544.23192366073863,3035.60009765625
1,1,0,508,544.25284633367346,3028.39990234375
1,1,0,509,544.27376661469987,3019.199951171875
1,1,0,510,544.294684503561,3026.199951171875
1,1,0,511,544.31560000000013,3015.699951171875
1,1,0,512,544.33651310376047,3025.60009765625
1,1,0,513,544.35742381458567,3026.10009765625
1,1,0,514,544.37833213221938,3012.60009765625
1,1,0,515,544.39923805640558,3020.5
1,1,0,516,544.42014158688812,3022.60009765625
1,1,0,517,544.4410427234111,3029.89990234375
1,1,0,518,544.461941465719,2991.10009765625
1,1,0,519,544.482837813556,3038.10009765625
1,1,0,520,544.50373176666676,3024.60009765625
1,1,0,521,544.52462332479615,3017.199951171875
1,1,0,522,544.54551248768894,3009.60009765625
1,1,0,523,544.56639925509012,3015.89990234375
1,1,0,524,544.58728362674492,3010.199951171875
1,1,0,525,544.60816560239857,3007.199951171875
1,1,0,526,544.62904518179664,3017.199951171875
1,1,0,527,544.6499223646847,3007.39990234375
1,1,0,528,544.67079715080865,3004.300048828125
1,1,0,529,544.691669539914,3000.10009765625
1,1,0,530,544.71253953174732,2995.199951171875
1,1,0,531,544.73340712605454,2995.699951171875
1,1,0,532,544.75427232258221,3001.5
1,1,0,533,544.77513512107646,2992.60009765625
1,1,0,534,544.79599552128445,2986.800048828125
1,1,0,535,544.81685352295256,2982.5
1,1,0,536,544.83770912582793,2988.800048828125
1,1,0,537,544.85856232965773,2973.800048828125
1,1,0,538,544.87941313418912,2988
1,1,0,539,544.90026153916961,2968.5
1,1,0,540,544.92110754434646,2965.300048828125
1,1,0,541,544.94195114946785,2978.800048828125
1,1,0,542,544.96279235428108,2990.800048828125
1,1,0,543,544.98363115853454,2968.300048828125
1,1,0,544,545.0044675619763,2989.300048828125
1,1,0,545,545.02530156435432,2977.60009765625
1,1,0,546,545.04613316541759,2962.39990234375
1,1,0,547,545.06696236491427,2955
1,1,0,548,545.08778916259337,2968.39990234375
1,1,0,549,545.10861355820361,2973.60009765625
1,1,0,550,545.12943555149411,2975.10009765625
1,1,0,551,545.15025514221406,2969.699951171875
1,1,0,552,545.17107233011268,2952.300048828125
1,1,0,553,545.1918871149395,2957.89990234375
1,1,0,554,545.21269949644432,2974.300048828125
1,1,0,555,545.23350947437677,2968.39990234375
1,1,0,556,545.25431704848677,2967.39990234375
1,1,0,557,545.27512221852442,2956.10009765625
1,1,0,558,545.29592498423983,2966.699951171875
1,1,0,559,545.3167253453837,2959.5
1,1,0,560,545.33752330170626,2961.89990234375
1,1,0,561,545.35831885295818,2959.300048828125
1,1,0,562,545.37911199889049,2960.60009765625
1,1,0,563,545.399902739254,2953.5
1,1,0,564,545.4206910738,2953.800048828125
1,1,0,565,545.4414770022795,2959.199951171875
1,1,0,566,545.4622605244441,2967.800048828125
1,1,0,567,545.48304164004526,2963.60009765625
1,1,0,568,545.50382034883478,2976.10009765625
